"Timestamp","Datetime","Date","Time","Location"
"2016-06-01 13:05:30",2016-06-01 13:05:30,2016-06-01,13:05:30,"East Pond"
"2016-06-01 13:05:40",2016-06-01 13:05:40,2016-06-01,13:05:40,"East Pond"
"2016-06-01 13:05:50",2016-06-01 13:05:50,2016-06-01,13:05:50,"East Pond"
"2016-06-01 13:06:00",2016-06-01 13:06:00,2016-06-01,13:06:00,"East Pond"
"2016-06-01 13:06:10",2016-06-01 13:06:10,2016-06-01,13:06:10,"East Pond"
"2016-06-01 13:06:20",2016-06-01 13:06:20,2016-06-01,13:06:20,"East Pond"
"2016-06-01 13:06:30",2016-06-01 13:06:30,2016-06-01,13:06:30,"East Pond"
"2016-06-01 13:06:40",2016-06-01 13:06:40,2016-06-01,13:06:40,"East Pond"
"2016-06-01 13:06:50",2016-06-01 13:06:50,2016-06-01,13:06:50,"East Pond"
"2016-06-01 13:07:00",2016-06-01 13:07:00,2016-06-01,13:07:00,"East Pond"
"2016-06-01 13:07:10",2016-06-01 13:07:10,2016-06-01,13:07:10,"East Pond"
"2016-06-01 13:07:20",2016-06-01 13:07:20,2016-06-01,13:07:20,"East Pond"
"2016-06-21 12:57:21",2016-06-21 12:57:21,2016-06-21,12:57:21,"East Pond"
"2016-06-21 12:57:27",2016-06-21 12:57:27,2016-06-21,12:57:27,"East Pond"
"2016-06-21 12:57:37",2016-06-21 12:57:37,2016-06-21,12:57:37,"East Pond"
"2016-06-21 12:57:47",2016-06-21 12:57:47,2016-06-21,12:57:47,"East Pond"
"2016-06-21 12:57:57",2016-06-21 12:57:57,2016-06-21,12:57:57,"East Pond"
"2016-06-21 12:58:07",2016-06-21 12:58:07,2016-06-21,12:58:07,"East Pond"
"2016-06-21 12:58:17",2016-06-21 12:58:17,2016-06-21,12:58:17,"East Pond"
"2016-06-21 12:58:27",2016-06-21 12:58:27,2016-06-21,12:58:27,"East Pond"
"2016-06-21 12:58:37",2016-06-21 12:58:37,2016-06-21,12:58:37,"East Pond"
"2016-06-21 12:58:47",2016-06-21 12:58:47,2016-06-21,12:58:47,"East Pond"
"2016-06-21 12:58:57",2016-06-21 12:58:57,2016-06-21,12:58:57,"East Pond"
"2016-06-21 12:59:07",2016-06-21 12:59:07,2016-06-21,12:59:07,"East Pond"
"2016-06-21 12:59:17",2016-06-21 12:59:17,2016-06-21,12:59:17,"East Pond"
"2016-06-21 12:59:27",2016-06-21 12:59:27,2016-06-21,12:59:27,"East Pond"
"2016-06-21 12:59:37",2016-06-21 12:59:37,2016-06-21,12:59:37,"East Pond"
"2016-06-21 12:59:47",2016-06-21 12:59:47,2016-06-21,12:59:47,"East Pond"
"2016-06-21 12:59:57",2016-06-21 12:59:57,2016-06-21,12:59:57,"East Pond"
"2016-06-21 13:00:07",2016-06-21 13:00:07,2016-06-21,13:00:07,"East Pond"
"2016-06-21 13:00:17",2016-06-21 13:00:17,2016-06-21,13:00:17,"East Pond"
"2016-06-21 13:00:27",2016-06-21 13:00:27,2016-06-21,13:00:27,"East Pond"
"2016-06-21 13:00:37",2016-06-21 13:00:37,2016-06-21,13:00:37,"East Pond"
"2016-06-21 13:00:47",2016-06-21 13:00:47,2016-06-21,13:00:47,"East Pond"
"2016-06-21 13:00:57",2016-06-21 13:00:57,2016-06-21,13:00:57,"East Pond"
"2016-06-21 13:01:07",2016-06-21 13:01:07,2016-06-21,13:01:07,"East Pond"
"2016-06-21 13:01:17",2016-06-21 13:01:17,2016-06-21,13:01:17,"East Pond"
"2016-06-21 13:01:27",2016-06-21 13:01:27,2016-06-21,13:01:27,"East Pond"
"2016-06-21 13:01:37",2016-06-21 13:01:37,2016-06-21,13:01:37,"East Pond"
"2016-06-21 13:01:47",2016-06-21 13:01:47,2016-06-21,13:01:47,"East Pond"
"2016-06-21 13:01:57",2016-06-21 13:01:57,2016-06-21,13:01:57,"East Pond"
"2016-06-21 13:02:07",2016-06-21 13:02:07,2016-06-21,13:02:07,"East Pond"
"2016-06-21 13:02:27",2016-06-21 13:02:27,2016-06-21,13:02:27,"East Pond"
"2016-06-21 13:02:37",2016-06-21 13:02:37,2016-06-21,13:02:37,"East Pond"
"2016-06-21 13:02:47",2016-06-21 13:02:47,2016-06-21,13:02:47,"East Pond"
"2016-06-21 13:02:57",2016-06-21 13:02:57,2016-06-21,13:02:57,"East Pond"
"2016-06-21 13:03:07",2016-06-21 13:03:07,2016-06-21,13:03:07,"East Pond"
"2016-06-21 13:03:17",2016-06-21 13:03:17,2016-06-21,13:03:17,"East Pond"
"2016-06-21 13:03:27",2016-06-21 13:03:27,2016-06-21,13:03:27,"East Pond"
"2016-06-21 13:03:37",2016-06-21 13:03:37,2016-06-21,13:03:37,"East Pond"
"2016-06-21 13:03:47",2016-06-21 13:03:47,2016-06-21,13:03:47,"East Pond"
"2016-06-21 13:03:57",2016-06-21 13:03:57,2016-06-21,13:03:57,"East Pond"
"2016-06-21 13:04:07",2016-06-21 13:04:07,2016-06-21,13:04:07,"East Pond"
"2016-06-21 13:04:17",2016-06-21 13:04:17,2016-06-21,13:04:17,"East Pond"
"2016-06-21 13:04:27",2016-06-21 13:04:27,2016-06-21,13:04:27,"East Pond"
"2016-06-21 13:04:37",2016-06-21 13:04:37,2016-06-21,13:04:37,"East Pond"
"2016-06-21 13:04:47",2016-06-21 13:04:47,2016-06-21,13:04:47,"East Pond"
"2016-06-21 13:04:57",2016-06-21 13:04:57,2016-06-21,13:04:57,"East Pond"
"2016-06-21 13:05:07",2016-06-21 13:05:07,2016-06-21,13:05:07,"East Pond"
"2016-06-21 13:05:17",2016-06-21 13:05:17,2016-06-21,13:05:17,"East Pond"
"2016-06-21 13:05:27",2016-06-21 13:05:27,2016-06-21,13:05:27,"East Pond"
"2016-06-21 13:05:37",2016-06-21 13:05:37,2016-06-21,13:05:37,"East Pond"
"2016-06-21 13:05:47",2016-06-21 13:05:47,2016-06-21,13:05:47,"East Pond"
"2016-06-21 13:05:57",2016-06-21 13:05:57,2016-06-21,13:05:57,"East Pond"
"2016-06-21 13:06:07",2016-06-21 13:06:07,2016-06-21,13:06:07,"East Pond"
"2016-06-21 13:06:17",2016-06-21 13:06:17,2016-06-21,13:06:17,"East Pond"
"2016-06-21 13:06:27",2016-06-21 13:06:27,2016-06-21,13:06:27,"East Pond"
"2016-06-21 13:06:37",2016-06-21 13:06:37,2016-06-21,13:06:37,"East Pond"
"2016-06-21 13:06:47",2016-06-21 13:06:47,2016-06-21,13:06:47,"East Pond"
"2016-06-21 13:06:57",2016-06-21 13:06:57,2016-06-21,13:06:57,"East Pond"
"2016-06-21 13:07:07",2016-06-21 13:07:07,2016-06-21,13:07:07,"East Pond"
"2016-06-21 13:07:17",2016-06-21 13:07:17,2016-06-21,13:07:17,"East Pond"
"2016-06-21 13:07:27",2016-06-21 13:07:27,2016-06-21,13:07:27,"East Pond"
"2016-06-21 13:07:37",2016-06-21 13:07:37,2016-06-21,13:07:37,"East Pond"
"2016-06-21 13:07:47",2016-06-21 13:07:47,2016-06-21,13:07:47,"East Pond"
"2016-06-21 13:07:57",2016-06-21 13:07:57,2016-06-21,13:07:57,"East Pond"
"2016-06-21 13:08:07",2016-06-21 13:08:07,2016-06-21,13:08:07,"East Pond"
"2016-06-21 13:08:17",2016-06-21 13:08:17,2016-06-21,13:08:17,"East Pond"
"2016-06-21 13:08:27",2016-06-21 13:08:27,2016-06-21,13:08:27,"East Pond"
"2016-06-21 13:08:37",2016-06-21 13:08:37,2016-06-21,13:08:37,"East Pond"
"2016-06-21 13:08:47",2016-06-21 13:08:47,2016-06-21,13:08:47,"East Pond"
"2016-06-21 13:08:57",2016-06-21 13:08:57,2016-06-21,13:08:57,"East Pond"
"2016-06-21 13:09:07",2016-06-21 13:09:07,2016-06-21,13:09:07,"East Pond"
"2016-06-21 13:09:17",2016-06-21 13:09:17,2016-06-21,13:09:17,"East Pond"
"2016-06-21 13:09:27",2016-06-21 13:09:27,2016-06-21,13:09:27,"East Pond"
"2016-06-21 13:09:37",2016-06-21 13:09:37,2016-06-21,13:09:37,"East Pond"
"2016-06-21 13:09:47",2016-06-21 13:09:47,2016-06-21,13:09:47,"East Pond"
